date,yr,ts_code,score,fwd_ret,position,mcap,amihud,max_rev,gap,sr5,vp_corr,pairs
2007-06,2007,sz000561,2.495435934635603,-0.46307151230949584,1.0,0.0,19.896423170172405,-0.05150214592274671,0.04905239687848395,0.1907020872865275,-0.0803102757043912,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600774,2.481073355874176,-0.25795053003533563,1.0,0.0,19.729396702089403,-0.05070422535211283,0.009538950715421213,0.2581913499344691,0.7121552514560405,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000593,2.4722847794680036,-0.29875518672199175,1.0,0.0,19.86846199017127,-0.06873614190687372,0.038557213930348055,0.2538699690402476,0.5110920613629476,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000595,2.4522848401704525,-0.20993227990970653,1.0,0.0,19.77729149029559,-0.04727272727272713,0.008130081300813052,0.2335640138408306,0.6743758592187521,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600503,2.4424954321407326,-0.35,1.0,0.0,19.800266833081974,-0.05161290322580636,0.04988123515439424,0.20318725099601587,-0.23541981073449542,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sh600080,2.414741513797667,-0.32352941176470595,1.0,0.0,19.78276135679193,-0.05084745762711873,0.05027932960893855,0.18951132300357576,0.43793158571152374,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-06,2007,sz000985,2.397085827192269,0.07336683417085421,1.0,0.0,19.67115707127807,-0.054783950617283805,0.025339366515837236,0.24962292609351433,0.5619363781039136,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sz000561,3.4169675237812127,0.427947598253275,1.0,0.0,19.963930510620298,-0.05057096247960846,0.047817047817047764,0.22372881355932206,-0.16197860747564927,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600716,3.394548156956005,0.3033175355450237,1.0,0.0,19.90859114879401,-0.05018587360594795,0.04954954954954971,0.21996303142329032,-0.08030393080729262,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600094,3.3687804696789536,0.23529411764705888,1.0,0.0,19.961021305186296,-0.05110732538330498,0.048661800486618056,0.22574257425742572,-0.15030407122958445,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600757,3.3560032699167657,0.23170731707317072,1.0,0.0,19.870848950412242,-0.04746835443037978,0.050193050193050204,0.2038834951456311,0.16765881348387043,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sz000719,3.335529131985731,0.17401392111368907,1.0,0.0,19.820871751340995,-0.0490196078431373,0.05066079295154191,0.2262118491921007,-0.2317096516540654,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600080,3.263816141498216,0.16739130434782612,1.0,0.0,19.874542240877933,-0.05065359477124187,0.04958677685950419,0.22033898305084754,-0.07573137628330044,max_xgap|max_xsr5|amihxmax_|gapxsr5
2007-07,2007,sh600419,3.235920778834721,0.17142857142857149,1.0,0.0,19.99160031426426,-0.053097345132743445,0.04810996563573888,0.20000000000000007,-0.19023251316490067,max_xgap|max_xsr5|amihxmax_|gapxsr5
